"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A","RETURN"
"122375",6109,916.023733333333,0.61760144,0.0212,0.0151,0.019698369,0.062641509,0.0591789719665,0.03347555,0.026083467,0.031758327,0.061788618,0.0274977856613,0.057544757,0.05704698,0.063328424,0.130774698,0.00973172632959665,0.525,30400,12796,1.3757424195061
"122409",9229,1090,0.8775,0,0,0.002368648,0.008025682,0.013788099,0.004835924,0.00392093593493334,0.0207743036059333,0.010442924,0.010546707,0.014391287,0.031520883,0.013904983,0.052181352,0.0109642051,0.701,39400,20252,0.945486865494766
"122597",9147,998,0.8211,0,0,0.006314682,0.012690355,0.016039052,0.009408142,0.00470453010513334,0.029608939,0.013059702,0.009190707,0.018904508,0.044636909,0.030848329,0.054304227,0.0136806104,0.679,39300,22267,0.764943638568285
"122658",9395,889.261466666666,0.654622236233766,0.033,0,0.019321149,0.03709856,0.0714949135070667,0.028426885,0.0121191006043333,0.030793319,0.073360656,0.02118003,0.066199873,0.037650602,0.069076305,0.141103922139233,0.00822247371655333,0.419,25600,14951,0.712260049495017
"122685",5371,958.997429761905,0.575438763020313,0,0,0.007483819,0.033258714,0.0483011596966667,0.018155927,0.004179001,0.013001696,0.030726257,0.007880664,0.028462998,0.04214223,0.048479506,0.081690141,0.0107061972,0.466,28100,26654,0.0542507691153298
"122694",4414,957.286263095238,0.57536396877789,0,0,0.007483819,0.033258714,0.0484279470514667,0.018155927,0.004179001,0.013001696,0.030726257,0.007880664,0.028462998,0.04214223,0.048479506,0.081690141,0.0107061972,0.466,28100,22188,0.266450333513611
"122755",9155,1030,0.8782,0,0,0.00610454,0.016905072,0.015754561,0.007230005,0.00595783922479999,0.034897714,0.014517506,0.013640497,0.016281513,0.073061407,0.05748758,0.068070703,0.0181758096,0.725,44100,21160,1.08412098298677
"122843",4590,901.628233333334,0.4,0,0,0.013722127,0.058325913,0.059907834,0.016874136,0.008674262,0.017828201,0.053571429,0.012635379,0.048351648,0.085674157,0.066132265,0.110460863,0.0078054638,0.443,26100,29745,-0.122541603630862
"122889",5798,928.1263,0.60994946978355,0.0151,0.0032,0.008406187,0.05887372,0.063660478,0.015587936,0.0111920228818667,0.031842818,0.025528169,0.017094017,0.021683674,0.04674221,0.05106383,0.114930183,0.0047214353,0.526,30700,15367,0.997787466649314
"122977",9704,902.718533333333,0.66421569,0.0143,0,0.013221684,0.023539669,0.0658667116541666,0.021788991,0.027525191,0.041365047,0.048316252,0.0215299250622,0.055377207,0.034193161,0.034528553,0.107830552,0.00742733538259001,0.437,26300,12202,1.15538436321914
"123341",7123,892.828566666667,0.616103935555556,0,0.0046,0.012269939,0.041033435,0.082089552,0.026389669,0.0116659157679,0.03253292,0.051452785,0.025210084,0.045135406,0.048816568,0.056056056,0.131064902,0.00969469325298666,0.488,29000,13157,1.20414988219199
"123572",8448,1006,0.8404,0,0,0.010297483,0.028571429,0.030959752,0.012650221,0.0057820468672,0.0220150632718333,0.0206006725876333,0.00759253728426667,0.021996616,0.067535545,0.040084388,0.034582133,0.0290010741,0.676,38100,23675,0.609292502639916
"125532",5872,961.231677777778,0.632141138974358,0,0,0.010720268,0.031746032,0.0410590022946,0.016408387,0.00725621794896667,0.021990105,0.023636364,0.002842377,0.020689655,0.067193676,0.086096939,0.04350251,0.0161685448,0.496,28300,22136.6236436508,0.278424409050157
"126030",8345,941.555,0.545106073571853,0.0603066142141301,0.000684266666666667,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0230298243804334,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,21918.1642973193,0.615098761000236
"126182",5986,939,0.5592,0,0,0.022809124,0.0440823422339333,0.067567568,0.044018059,0.013626834,0.0268969809321666,0.051150895,0.0198846482998,0.050938338,0.05870021,0.051587302,0.113680154,0.0101855066985433,0.521,27500,17759,0.548510614336393
"126207",6079,956.830433333333,0.624909592698413,0,0.0152,0.01450116,0.049595142,0.057971015,0.026554404,0.00891227371846667,0.0244017604579,0.039426523,0.0178022154315333,0.051020408,0.041208791,0.059405941,0.106317411,0.0086100861,0.577,31200,13308,1.34445446348061
"126289",4531,957.031514285714,0.612315388927739,0.0263,0.0074,0.010281924,0.026429601,0.063754427,0.02016129,0.011779041,0.017948718,0.037037037,0.014134276,0.02184874,0.026809652,0.028376845,0.18685567,0.0223990569,0.629,34500,13086,1.63640531866116
"126562",9364,1073,0.7521,0,0,0.00556286656540001,0.008503401,0.04494382,0.006518405,0.006443818,0.0223869302834333,0.012014787,0.006196378,0.014184397,0.0333722503283667,0.0223441680197,0.075590551,0.0281263522,0.732,46200,18822,1.45457443417278
"126580",7285,1068,0.7137,0,0,0.00720072,0.0247333406338667,0.091566265,0.006469003,0.010084034,0.0146349726877333,0.017515924,0.007092199,0.0176981356347,0.0479401277927,0.031234471558,0.089494163,0.0208216095,0.669,35200,16707,1.10690129885677
"126614",10298,1192,0.8462,0,0,0.005718742,0.021400778,0.037094281,0.008671329,0.006604013,0.0208225175404667,0.0158579320633333,0.014174139,0.0177770426091,0.0440428424252334,0.0301635430796,0.046153846,0.0127795527,0.688,39800,27854,0.428879155597042
"126669",5817,967.471766666666,0.6911,0,0,0.014388489,0.02443609,0.085714286,0.013513514,0.0091102412275,0.0213535443176334,0.0294669207709333,0.016420361,0.0286090251123334,0.044827586,0.029891304,0.140625,0.0395833333,0.602,33500,36956,-0.0935166143522026
"126818",8869,1127,0.8591,0,0,0.008041099,0.015873016,0.026431718,0.013286713,0.00493860618616666,0.0156735162087333,0.017077799,0.006578947,0.027531084,0.01791639,0.018803419,0.056194125,0.0153231179,0.697,37700,21823,0.727535169316776
"126827",6775,955.9908,0.4063,0,0,0.009612012,0.028172188,0.066447007,0.016132782,0.007079718,0.020973783,0.031566409,0.005914685,0.02674655,0.06119403,0.035585625,0.181453989,0.0182762779,0.549,34300,23475,0.461128860489883
"126863",5863,940.838633333333,0.651674382424242,0,0,0.021615875,0.028344107,0.076744186,0.024072613,0.008528785,0.0205532582678333,0.053503185,0.024449878,0.058139535,0.028571429,0.024676851,0.222693531,0.0109289617,0.562,31000,18099,0.712801812254821
"126942",4196,891.276,0.54338490489011,0,0,0.013949781,0.036570743,0.100278552,0.020408163,0.011269549,0.01815541,0.033834587,0.025423729,0.037111334,0.057529611,0.032958199,0.191117093,0.004753282,0.51,28500,13908,1.04918032786885
"127024",4845,941.820066666667,0.75,0,0,0.019076923,0.034364261,0.0611607709540333,0.0254842,0.00816049,0.025903204,0.034146342,0.01757598,0.033300033,0.082371459,0.0457993,0.180534695,0.0167166208446,0.522,30000,24309,0.234110823151919
"127200",6011,964.216733333333,0.631280093852814,0,0,0.012215865,0.022609148,0.062233069,0.019812462,0.00517967,0.017706237,0.036227717,0.016413131,0.032055749,0.031531532,0.027861902,0.132502831,0.0138349137,0.582,31900,14433,1.21021270699092
"127556",6428,972,0.6535,0.0229,0.028,0.016696915,0.013015184,0.082299887,0.025341131,0.006490697,0.0184604059710334,0.04524181,0.018315018,0.044709389,0.028154327,0.03187251,0.084080718,0.0164690382,0.59,32800,18077,0.814460363998451
"127565",7141,973,0.658,0,0,0.010667584,0.012516046,0.055484694,0.013513514,0.007837492,0.009329648,0.019397441,0.011001873,0.025562372,0.03109328,0.023963134,0.115047619,0.0132969035,0.64,34000,14034,1.42268775830127
"127680",3124,911.295366666667,0,0,0,0.011998345,0.042876902,0.047552448,0.019883608,0.012247714,0.028901734,0.047619048,0.02793995,0.04765625,0.073863636,0.063572149,0.17458359,0.0062749572,0.546,30500,22731.3147163565,0.341761371068145
"127699",6289,910.0587,0.434976513002831,0,0,0.011998345,0.042876902,0.047552448,0.019883608,0.012247714,0.028901734,0.047619048,0.02793995,0.04765625,0.073863636,0.063572149,0.17458359,0.0062749572,0.546,30500,21020.3277565052,0.450976424026552
"127741",7487,1029,0.663,0,0,0.019847328,0.028688525,0.073148148,0.040295749,0.004889056,0.0277448978862667,0.038869258,0.007392804,0.041025641,0.0615139170731333,0.0451794288371,0.098440546,0.0277481323,0.685,34100,19105,0.784873069876996
"127787",3155,904.2805,0.507427632811243,0,0,0.018159806,0.0398296135569666,0.0758422127126666,0.013254787,0.005008347,0.0201377280358334,0.0328418785847333,0.023226616,0.027659575,0.048929664,0.043879908,0.11790393,0.0137457045,0.368,21300,25134,-0.152542372881356
"127820",5588,924.785780952381,0.640192361190476,0.0375,0.006,0.010682159,0.025373932,0.042857143,0.018501038,0.010307065,0.014976174,0.036425726,0.018668012,0.031031808,0.021126761,0.028809219,0.132738427,0.0055256251,0.498,27700,14717,0.882177074131956
"127884",5533,921.808100000001,0.618813916190475,0.0959,0,0.010172144,0.02238806,0.071197411,0.018363274,0.0092894684422,0.0166548650033667,0.0276207010718666,0.017191977,0.023684211,0.039426523,0.033913841,0.104634832,0.0060468632,0.479,27100,14679,0.846174807548198
"127909",5639,943.325833333333,0.631620761666667,0.0484,0.0479,0.011991279,0.018630137,0.071539658,0.01848682,0.015396459,0.0198542512910333,0.022972973,0.0179334682216333,0.030035336,0.04379562,0.026627219,0.179063361,0.0130823229,0.558,32900,14046,1.34230385874982
"128106",6619,967,0.6263,0,0,0.008288438,0.010638298,0.134104046,0.012416428,0.016922472,0.0195702921922,0.0220312068366,0.008976661,0.0210406459413333,0.0423531219610667,0.0284429972415333,0.156509695,0.0149068323,0.643,36300,18007,1.01588271227856
"128771",8513,1006,0.7681,0,0,0.015151515,0.0376794147686333,0.02,0.030193781,0.00679120430333333,0.0296616205266667,0.023294509,0.012145749,0.035236938,0.070693205,0.036414566,0.055622733,0.0241779497,0.734,38200,20372,0.875122717455331
"129020",11500,1233,0.9392,0,0,0.006817682,0.0213963765937,0.011175497,0.007459208,0.00401304418316667,0.0239373611363667,0.015384615,0.007743363,0.022522523,0.0384766248813333,0.0311703463814666,0.040650407,0.0232342007,0.78,46800,25786,0.814938338633367
"129154",4876,971.160066666667,0.5405,0,0,0.02027027,0.058912387,0.037647059,0.039559339,0.0134795447618,0.038116592,0.079012346,0.0228788652657,0.09139785,0.103030303,0.069551777,0.054329372,0.0411476029,0.645,36900,32844,0.123492875411034
"129525",8178,1053,0.7254,0,0,0.01035503,0.0300260747439666,0.048846676,0.01795977,0.00905964022823334,0.0243205087453,0.0283023111279333,0.012743628,0.02676399,0.0597862024694667,0.0367540465451,0.111374408,0.0657439446,0.683,37900,47368,-0.199881776726904
"130183",7340,865,0.3946,0,0,0.008937692,0.027598896,0.06185567,0.015379113,0.0110823806098333,0.0236483211837667,0.0370180063784667,0.032590052,0.042402827,0.0609034528599999,0.0411155318675333,0.12987013,0.020697441,0.587,34000,40723,-0.165090980526975
"130396",7774,887.9299,0.621075161190476,0.0163,0,0.029582929,0.045620438,0.0673897092913334,0.054347826,0.0224934422404667,0.034598214,0.102564103,0.0302344553606667,0.092476489,0.077235772,0.075134168,0.116004297,0.0059549128,0.497,28600,11208,1.55174875089222
"130493",8318,921,0.7522,0,0,0.017865538,0.042792793,0.02948403,0.030436917,0.00662394024306667,0.0276396119298,0.033398821,0.005910166,0.057023644,0.042568039,0.03058104,0.051995163,0.0268542199,0.696,36200,18628,0.943311144513635
"130907",6660,918.1418,0.64078404,0.0363,0,0.0272523216068667,0.046017699,0.061372025301,0.044817927,0.055588063,0.0284508576078667,0.071129707,0.0313059335310333,0.066137566,0.082524272,0.044817927,0.103286385,0.0106951872,0.51,28000,8221,2.40591168957548
"130916",6679,935.617033333334,0.625849189090909,0.0341,0,0.025966532,0.0410013874699,0.062893082,0.052083333,0.0241612938614666,0.0284244269480667,0.09335443,0.0276396698049,0.083175803,0.032994924,0.039783002,0.087149188,0.0138190955,0.553,30800,8203,2.75472388150677
"130934",7478,890,0.6523,0,0,0.009745127,0.0432414254600667,0.081081081,0.0264177867400333,0.021847071,0.0272779381461333,0.047120419,0.010923535,0.037647059,0.0595281584383334,0.0497496886428,0.165087957,0.0148234805326233,0.563,29500,20506,0.43860333560909
"131113",6734,993.417318137256,0.6393,0,0,0.01230629,0.011980268,0.022292994,0.022242817,0.00684294766323333,0.0221378350487334,0.0287336666417,0.012704174,0.0328114120655334,0.043814433,0.021015762,0.043636364,0.0474406991,0.718,39100,16978,1.30298032748262
"131399",8293,931.4103,0.5833,0.0238,0,0.009187279,0.026442308,0.056074766,0.025552486,0.00900561061303332,0.02044293,0.053571429,0.020952381,0.041125541,0.047263682,0.047775947,0.128440367,0.0080645161,0.53,30300,19873,0.524681728979017
"131803",8312,982.942866666667,0.481511938161553,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32286.0558907693,0.22963300733647
"132693",6117,954.723733333334,0.677501587878788,0.0124,0,0.00603789953320001,0.00855432,0.047619048,0.004519505,0.0079346,0.008786381,0.012313675,0.014548239,0.013358779,0.0261651573394333,0.0215810930409,0.104258444,0.0035105316,0.466,26100,10693,1.44084915365192
"132709",6476,930.2274,0.670871221883117,9e-04,0,0.013470506,0.008543026,0.038666667,0.02279267,0.009344192,0.014013541,0.043478261,0.032430214,0.046623794,0.023408925,0.017479301,0.128663004,0.0048450498,0.513,28600,13383,1.1370395277591
"132851",5793,902.549333333334,0.617426286190476,0.0177,0,0.006597222,0.008185539,0.069277108,0.01318328,0.010638298,0.0166290707383666,0.030723489,0.0215041223542,0.031591738,0.0310461044385666,0.0309723780518333,0.130072841,0.0070360598,0.46,26700,13907,0.91989645502265
"132903",8646,1175,0.8711,0,0,0.00149738,0.0127708755866667,0.033998752,0.002336044,0.003494896,0.0187728110666,0.00926172901983333,0.006213937,0.0122269289081,0.0336626947078,0.0179509142332,0.054465162,0.0112515627,0.707,37600,19815,0.897552359323745
"133386",6453,948.541880952381,0.648486642564102,0.0343,0.0065,0.009894992,0.010445962,0.031695721,0.01031105,0.008160601,0.012114537,0.017758985,0.009090909,0.019302615,0.027472528,0.024046435,0.110624315,0.0082284608,0.46,26300,11307,1.32599274785531
"133465",5816,946.611233333333,0.2609,0,0,0.015670706,0.039082727,0.066634003,0.021815161,0.010444833,0.028962188,0.032329317,0.006464924,0.028593709,0.029147982,0.037935598,0.221343874,0.0198784933,0.58,34800,28808,0.20799777839489
"133508",6241,984.043114285714,0.675374126666666,0,0,0.011726079,0.015511893,0.057660626,0.023450947,0.012794476,0.011575031,0.039726027,0.013776337,0.037159372,0.019207683,0.024113475,0.10125523,0.0109386027,0.555,29900,15635,0.912376079309242
"133553",8505,1105,0.778,0,0,0.005878285,0.013472137,0.054022989,0.00952381,0.004835165,0.0212459430983667,0.0162580154671,0.00984456,0.019710907,0.037763253,0.027127004,0.088461539,0.0226279249,0.787,49300,45648,0.0800035050823694
"133669",7962,1039,0.765,0,0,0.003314551,0.0149770190378333,0.057239057,0.003842124,0.005882353,0.0153451468515667,0.00641574,0.007198388,0.008201203,0.0343609544343333,0.020470271467,0.073553719,0.0121447656,0.686,36700,19131,0.918352412315091
"133702",5846,951.974761904761,0.658602100952381,0.0155,0.0033,0.01326588,0.011703761,0.050129646,0.017452655,0.009216038,0.009892086,0.045315162,0.013126492,0.040249162,0.02354874,0.020153164,0.123053892,0.0082961072,0.539,29600,11430,1.58967629046369
"133881",9025,1153,0.7974,0,0,0.00716379,0.024291498,0.069373943,0.012842466,0.009118541,0.0250592775252,0.0197970575639333,0.0116234775297333,0.0190503531109667,0.0458195191349333,0.0357549630864667,0.066945607,0.0256487628,0.731,48700,51807,-0.059972590576563
"133951",9653,1096,0.8354,0,0,0.00411001068766667,0.0165815992529667,0.054125413,0.004124802,0.004410143,0.0210454400356,0.005112184,0.015784587,0.0131257103578,0.0395188260321001,0.0245440448583667,0.071636213,0.0100927885,0.704,38500,18426,1.08943883642679
"133997",3886,948.166206060606,0.5556,0.096,0,0.007777516,0.014170041,0.0667463952342332,0.014489004,0.004876067,0.0132518990878333,0.018121911,0.0257614464512,0.013147083,0.030557678,0.021089631,0.067666282,0.0043290043,0.361,20900,46564,-0.551155399020703
"134149",3597,888.277766666667,0.2174,0,0,0.006953499,0.027494908,0.0842738017953665,0.008778347,0.019900498,0.0141676894122667,0.0292966448445666,0.011216057,0.03080308,0.040114613,0.034557235,0.11632101,0.00469970122898334,0.322,20200,27860,-0.27494615936827
"134237",4007,976.435866666666,0.5023,0,0,0.006275287,0.030677189,0.058295964,0.00885126,0.003436918,0.008596868,0.0227732704014,0.01738549,0.0232114654692,0.0576452144854,0.0428418305591,0.038432555,0.0046831096,0.547,31700,35899,-0.116967046435834
"134495",5626,937.671536796537,0.689534933333332,0.007,0.0116,0.017806187,0.016288952,0.050865801,0.03109938,0.007456694,0.01712081,0.064031362,0.027710258,0.055217595,0.02507837,0.017770598,0.153574864,0.0066420664,0.534,28900,9858,1.93162913369852
"134608",8039,917.541233333333,0.689711470476191,0.0311,9e-04,0.007602636,0.0220716051304,0.060606061,0.01362199,0.012100678,0.011339093,0.020421187,0.028688525,0.022341376,0.02027027,0.022280472,0.111806099,0.0039708802,0.474,26700,6709,2.97972872261142
"134680",5008,922.234066666667,0.6,0,0,0.010294118,0.021285838,0.076335878,0.011747953,0.006580184,0.015060241,0.03012287,0.010886076,0.026838433,0.040748899,0.027928627,0.125140292,0.0106651698,0.456,25300,22376,0.130675723989989
"134811",4520,926.982933333333,0.5375,0.233,0,0.011564212,0.023188406,0.083573487,0.012226184,0.008581525,0.0198766527341333,0.028235294,0.012384322417,0.018151815,0.0480554662755667,0.0360641504667667,0.128318584,0.0137931034,0.482,26600,30422,-0.12563276576162
"134909",5566,941.186399999999,0.395422306156556,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26761,0.270505586487799
"135081",4822,961.11181082251,0.7353,0.0259,0,0.010131594,0.01525747,0.050490884,0.015451528,0.008742158,0.0142716574968333,0.03417603,0.030073979,0.030332056,0.018604651,0.02611648,0.135053871,0.0174330268,0.551,30500,26887,0.134377208316287
"135391",5976,904.5805,0.63330224047619,0,0.0011,0.019354839,0.007458405,0.06013363,0.020401949,0.0106759011286667,0.01971831,0.031908832,0.031623331,0.036820084,0.026348808,0.036076663,0.144475921,0.0044570502,0.49,27200,15137,0.796921450749818
